ip,fqdns,is_anycast,service_transport,service_port,service_banner,service_protocol,service_http_title,service_http_status_code,service_http_headers_sha256,service_http_body,service_http_body_mmh3,service_http_body_sha1,service_http_body_sha256,service_http_favicon_mmh3,service_http_favicon_sha256,service_ssh_hassh,service_tls_is_self_signed,service_tls_valid_from,service_tls_expires_at,service_tls_supported_versions,service_tls_fingerprint_sha256,service_tls_fingerprint_sha1,service_tls_jarm,service_tls_serial_number,service_tls_issuer_common_name,service_tls_issuer_country,service_tls_issuer_organization,service_tls_issuer_organizational_unit,service_tls_issuer_province,service_tls_issuer_locality,service_tls_issuer_email_address,service_tls_subject_common_name,service_tls_subject_country,service_tls_subject_organization,service_tls_subject_organizational_unit,service_tls_subject_province,service_tls_subject_locality,service_tls_subject_email_address,service_tls_raw,service_tls_is_valid,service_tls_is_trusted,service_scanned_at,service_fingerprints_os_product,service_fingerprints_os_version,service_fingerprints_os_icon_url,service_fingerprints_service_product,service_fingerprints_service_version,service_fingerprints_service_icon_url,service_fingerprints_technologies,service_fingerprints_tags,service_cves,asn_number,asn_org,geo_city_name,geo_country_name,geo_country_iso_code
            ue_csm.ue.stub(ue, ""impression"");
            ue.stub(ue, ""trigger"");
            if (window.ue && uet) { uet('bb'); }
        }
    </script>
    <script>window.ue && ue.count && ue.count('CSMLibrarySize', 3172)</script>
    <!-- sp:end-feature:csm:head-close -->
    <!-- sp:feature:head-close -->
    <script>
        window.P && P.register('bb');
        if (typeof ues === 'function') {
            ues('t0', 'portal-bb', new Date());
            ues('ctb', 'portal-bb', 1);
        }
    </script>
    <meta name=""X-CSRF-TOKEN"" id=""X-CSRF-TOKEN"" content=""eb3380311eeee"" />
    <!-- ✅ ORGANIZATION & PUBLISHER -->
    <script type=""application/ld+json"">
        {
        ""@context"": ""https://schema.org"",
        ""@type"": ""Organization"",
        ""@id"": ""https://167.71.4.155/#organization"",
        ""name"": ""Pusatkoin"",
        ""alternateName"": ""<p> PUSATKOIN: Situs Slot Online dengan Event Spesial Berhadiah Besar </p>"",
        ""url"": ""https://167.71.4.155/"",
        ""logo"": ""https://rtpmoon.com/assets/Pusatkoin/logo.png"",
        ""description"": "" PUSATKOIN: Situs Slot Online dengan Event Spesial Berhadiah Besar ."",
        ""address"": {
            ""@type"": ""PostalAddress"",
            ""streetAddress"": ""Jl. BSD Raya Utama, Desa Pagedangan"",
            ""addressLocality"": ""Tangerang"",
            ""addressRegion"": ""Banten"",
            ""postalCode"": ""11470"",
            ""addressCountry"": ""ID""
        },
        ""contactPoint"": {
            ""@type"": ""ContactPoint"",
            ""telephone"": ""+62 819-1436-2914"",
            ""contactType"": ""Customer Support"",
            ""areaServed"": ""ID"",
            ""availableLanguage"": ""Indonesian""
        },
        ""sameAs"": [
            ""https://www.youtube.com/@Pusatkoin"",
            ""https://twitter.com/Pusatkoin""
        ]
        }
    </script>
        
    <!-- ✅ WEBSITE -->
    <script type=""application/ld+json"">
        {
        ""@context"": ""https://schema.org"",
        ""@type"": ""WebSite"",
        ""@id"": ""https://167.71.4.155/#website"",
        ""name"": ""Pusatkoin"",
        ""url"": ""https://167.71.4.155/"",
        ""potentialAction"": {
            ""@type"": ""SearchAction"",
            ""target"": ""https://167.71.4.155/search?q={search_term_string}"",
            ""query-input"": ""required name=search_term_string""
        }
        }
    </script>
        
    <!-- ✅ BreadcrumbList -->
    <script type=""application/ld+json"">
        {
        ""@context"": ""https://schema.org"",
        ""@type"": ""BreadcrumbList"",
        ""itemListElement"": [
            {
            ""@type"": ""ListItem"",
            ""position"": 1,
            ""name"": ""Beranda"",
            ""item"": ""https://167.71.4.155/""
            },
            {
            ""@type"": ""ListItem"",
            ""position"": 2,
            ""name"": ""Pusatkoin""
            }
        ]
        }
    </script>
        
    <!-- ✅ Game -->
    <script type=""application/ld+json"">
        {
        ""@context"": ""https://schema.org"",
        ""@type"": ""Game"",
        ""name"": ""Pusatkoin Slot Gacor"",
        ""author"": {
            ""@type"": ""Organization"",
            ""name"": ""Pusatkoin""
        },
        ""description"": "" Ikuti event dan turnamen slot di PUSATKOIN setiap minggu. Menangkan hadiah saldo, bonus spin, dan merchandise eksklusif! "",
        ""url"": ""https://167.71.4.155/"",
        ""image"": ""https://rtpmoon.com/assets/Pusatkoin/Banner_AMP.png"",
        ""publisher"": {
            ""@id"": ""https://167.71.4.155/""
        },
        ""aggregateRating"": {
            ""@type"": ""AggregateRating"",
            ""ratingValue"": ""4.9"",
            ""bestRating"": ""5"",
            ""worstRating"": ""0"",
            ""ratingCount"": ""879456""
        },
        ""inLanguage"": ""id-ID"",
        ""datePublished"": ""2024-12-06"",
        ""dateModified"": ""2024-12-06""
        }
    </script>
        
    <!-- ✅ App (SoftwareApplication) -->
    <script type=""application/ld+json"">
        {
        ""@context"": ""https://schema.org"",
        ""@type"": ""SoftwareApplication"",
        ""name"": ""Pusatkoin Gacor App"",
        ""operatingSystem"": ""ANDROID"",
        ""applicationCategory"": ""GameApplication"",
        ""offers"": {
            ""@type"": ""Offer"",
            ""price"": ""20.000"",
            ""priceCurrency"": ""IDR""
        },
        ""aggregateRating"": {
            ""@type"": ""AggregateRating"",
            ""ratingValue"": ""5"",
            ""ratingCount"": ""10000""
        }
        }
    </script>
    </head><!-- sp:end-feature:head-close -->
    <!-- sp:feature:start-body -->
    <body
    class=""a-aui_72554-c a-aui_a11y_6_837773-t2 a-aui_amzn_img_959719-c a-aui_amzn_img_gate_959718-c a-aui_killswitch_csa_logger_372963-c a-aui_pci_risk_banner_210084-c a-aui_template_weblab_cache_333406-c a-aui_tnr_v2_180836-c a-bw_aui_cxc_alert_measurement_1074111-c"">
    <span hidden id=""template-version"">amzn-p4</span>
    <div id=""a-page"">
    <script type=""a-state""
        data-a-state=""{&quot;key&quot;:&quot;a-wlab-states&quot;}"">{""AUI_AMZN_IMG_959719"":""C"",""AUI_A11Y_6_837773"":""T2"",""AUI_TNR_V2_180836"":""C"",""AUI_AMZN_IMG_GATE_959718"":""C"",""AUI_TEMPLATE_WEBLAB_CACHE_333406"":""C"",""BW_AUI_CXC_ALERT_MEASUREMENT_1074111"":""C"",""AUI_72554"":""C"",""AUI_KILLSWITCH_CSA_LOGGER_372963"":""C"",""AUI_PCI_RISK_BANNER_210084"":""C""}</script>
    <script>typeof uex === 'function' && uex('ld', 'portal-bb', { wb: 1 })</script><!-- sp:end-feature:start-body -->
    <!-- sp:feature:csm:body-open -->
    <script>
        !function () { function n(n, t) { var r = i(n); return t && (r = r(""instance"", t)), r } var r = [], c = 0, i = function (t) { return function () { var n = c++; return r.push([t, [].slice.call(arguments, 0), n, { time: Date.now() }]), i(n) } }; n._s = r, this.csa = n }();;
        csa('Config', {});
        if (window.csa) {
            csa(""Config"", {
                'Application': 'Retail:Prod:www.amazon.com.au',
                'Events.Namespace': 'csa',
                'ObfuscatedMarketplaceId': 'A39IBJ37TRP1C6',
                'Events.SushiEndpoint': 'https://unagi.amazon.com.au/1/events/com.amazon.csm.csa.prod',
                'CacheDetection.RequestID': ""90G9DFKSFRKCQZ4KHD88"",
                'CacheDetection.Callback': window.ue && ue.reset,
                'LCP.elementDedup': 1,
                'lob': '1'
            });
            csa(""Events"")(""setEntity"", {
                page: { requestId: ""90G9DFKSFRKCQZ4KHD88"", meaningful: ""interactive"" },
                session: { id: ""356-1077062-4831846"" }
            });
        }
        !function (r) { var e, i, o = ""splice"", u = r.csa, f = {}, c = {}, a = r.csa._s, s = 0, l = 0, g = -1, h = {}, v = {}, d = {}, n = Object.keys, p = function () { }; function t(n, t) { return u(n, t) } function m(n, t) { var r = c[n] || {}; k(r, t), c[n] = r, l++, S(U, 0) } function w(n, t, r) { var i = !0; return t = D(t), r && r.buffered && (i = (d[n] || []).every(function (n) { return !1 !== t(n) })), i ? (h[n] || (h[n] = []), h[n].push(t), function () { !function (n, t) { var r = h[n]; r && r[o](r.indexOf(t), 1) }(n, t) }) : p } function b(n, t) { if (t = D(t), n in v) return t(v[n]), p; return w(n, function (n) { return t(n), !1 }) } function y(n, t) { if (u(""Errors"")(""logError"", n), f.DEBUG) throw t || n } function E() { return Math.abs(4294967295 * Math.random() | 0).toString(36) } function D(n, t) { return function () { try { return n.apply(this, arguments) } catch (n) { y(n.message || n, n) } } } function S(n, t) { return r.setTimeout(D(n), t) } function U() { for (var n = 0; n < a.length;) { var t = a[n], r = t[0] in c; if (!r && !i) return void (s = a.length); r ? (a[o](s = n, 1), I(t)) : n++ } g = l } function I(n) { var t = c[n[0]], r = n[1], i = r[0]; if (!t || !t[i]) return y(""Undefined function: "" + t + ""/"" + i); e = n[3], c[n[2]] = t[i].apply(t, r.slice(1)) || {}, e = 0 } function O() { i = 1, U() } function k(t, r) { n(r).forEach(function (n) { t[n] = r[n] }) } b(""$beforeunload"", O), m(""Config"", { instance: function (n) { k(f, n) } }), u.plugin = D(function (n) { n(t) }), t.config = f, t.register = m, t.on = w, t.once = b, t.blank = p, t.emit = function (n, t, r) { for (var i = h[n] || [], e = 0; e < i.length;)!1 === i[e](t) ? i[o](e, 1) : e++; v[n] = t || {}, r && r.buffered && (d[n] || (d[n] = []), 100 <= d[n].length && d[n].shift(), d[n].push(t || {})) }, t.UUID = function () { return [E(), E(), E(), E()].join(""-"") }, t.time = function (n) { var t = e ? new Date(e.time) : new Date; return ""ISO"" === n ? t.toISOString() : t.getTime() }, t.error = y, t.warn = function (n, t) { if (u(""Errors"")(""logWarn"", n), f.DEBUG) throw t || n }, t.exec = D, t.timeout = S, t.interval = function (n, t) { return r.setInterval(D(n), t) }, (t.global = r).csa._s.push = function (n) { n[0] in c && (!a.length || i) ? (I(n), a.length && g !== l && U()) : a[o](s++, 0, n) }, U(), S(function () { S(O, f.SkipMissingPluginsTimeout || 5e3) }, 1) }(""undefined"" != typeof window ? window : global); csa.plugin(function (o) { var f = ""addEventListener"", e = ""requestAnimationFrame"", t = o.exec, r = o.global, u = o.on; o.raf = function (n) { if (r[e]) return r[e](t(n)) }, o.on = function (n, e, t, r) { if (n && ""function"" == typeof n[f]) { var i = o.exec(t); return n[f](e, i, r), function () { n.removeEventListener(e, i, r) } } return ""string"" == typeof n ? u(n, e, t, r) : o.blank } }); csa.plugin(function (o) { var t, n, r = {}, e = ""localStorage"", c = ""sessionStorage"", a = ""local"", i = ""session"", u = o.exec; function s(e, t) { var n; try { r[t] = !!(n = o.global[e]), n = n || {} } catch (e) { r[t] = !(n = {}) } return n } function f() { t = t || s(e, a), n = n || s(c, i) } function l(e) { return e && e[i] ? n : t } o.store = u(function (e, t, n) { f(); var o = l(n); return e ? t ? void (o[e] = t) : o[e] : Object.keys(o) }), o.storageSupport = u(function () { return f(), r }), o.deleteStored = u(function (e, t) { f(); var n = l(t); if (""function"" == typeof e) for (var o in n) n.hasOwnProperty(o) && e(o, n[o]) && delete n[o]; else delete n[e] }) }); csa.plugin(function (n) { n.types = { ovl: function (n) { var r = []; if (n) for (var i in n) n.hasOwnProperty(i) && r.push(n[i]); return r } } }); csa.plugin(function (c) { var e = c.config, n = ""Errors""; function r(n) { return function (e) { c(""Metrics"", { producerId: ""csa"", dimensions: { message: e } })(""recordMetric"", n, 1) } } function o(r) { var o, t, l = c(""Events"", { producerId: r.producerId, lob: e.lob || ""0"" }), i = [""name"", ""type"", ""csm"", ""adb""], u = { url: ""pageURL"", file: ""f"", line: ""l"", column: ""c"" }; this.log = function (e) { if (!function (e) { if (!e) return !0; for (var n in e) return !1; return !0 }(e)) { var n = r.logOptions || { ent: { page: [""pageType"", ""subPageType"", ""requestId""] } }; l(""log"", function (n) { return o = c.UUID(), t = {messageId: o, schemaId: r.schemaId || ""<ns>.Error.6"", errorMessage: n.m || null, attribution: n.attribution || null, logLevel: ""FATAL"", url: null, file: null, line: null, column: null, stack: n.s || [], context: n.cinfo || {}, metadata: {} }, n.logLevel && (t.logLevel = """" + n.logLevel), i.forEach(function (e) { n[e] && (t.metadata[e] = n[e]) }), ""INFO"" === n.logLevel || Object.keys(u).forEach(function (e) { ""number"" != typeof n[u[e]] && ""string"" != typeof n[u[e]] || (t[e] = """" + n[u[e]]) }), t }(e), n) } } } e[""KillSwitch."" + n] || c.register(n, { instance: function (e) { return new o(e || {}) }, logError: r(""jsError""), logWarn: r(""jsWarn"") }) }); csa.plugin(function (o) { var r, e, n, t, a, i = ""function"", u = ""willDisappear"", f = ""$app."", p = ""$document."", c = ""focus"", s = ""blur"", d = ""active"", l = ""resign"", $ = o.global, b = o.exec, m = o.config[""Transport.AnonymizeRequests""] || !1, g = o(""Events""), h = $.location, v = $.document || {}, y = $.P || {}, P = (($.performance || {}).navigation || {}).type, w = o.on, k = o.emit, E = v.hidden, T = {}; h && v && (w($, ""beforeunload"", D), w($, ""pagehide"", D), w(v, ""visibilitychange"", R(p, function () { return v.visibilityState || ""unknown"" })), w(v, c, R(p + c)), w(v, s, R(p + s)), y.when && y.when(""mash"").execute(function (e) { e && (w(e, ""appPause"", R(f + ""pause"")), w(e, ""appResume"", R(f + ""resume"")), R(f + ""deviceready"")(), $.cordova && $.cordova.platformId && R(f + cordova.platformId)(), w(v, d, R(f + d)), w(v, l, R(f + l))) }), e = $.app || {}, n = b(function () { k(f + ""willDisappear""), D() }), a = typeof (t = e[u]) == i, e[u] = b(function () { n(), a && t() }), $.app || ($.app = e), ""complete"" === v.readyState ? A() : w($, ""load"", A), E ? S() : x(), o.on(""$app.blur"", S), o.on(""$app.focus"", x), o.on(""$document.blur"", S), o.on(""$document.focus"", x), o.on(""$document.hidden"", S), o.on(""$document.visible"", x), o.register(""SPA"", { newPage: I }), I({ transitionType: { 0: ""hard"", 1: ""refresh"", 2: ""back-button"" }[P] || ""unknown"" })); function I(n, e) { var t = !!r, a = (e = e || {}).keepPageAttributes; t && (k(""$beforePageTransition""), k(""$pageTransition"")), t && !a && g(""removeEntity"", ""page""), r = o.UUID(), a ? T.id = r : T = { schemaId: ""<ns>.PageEntity.2"", id: r, url: m ? h.href.split(""?"")[0] : h.href, server: h.hostname, path: h.pathname, referrer: m ? v.referrer.split(""?"")[0] : v.referrer, title: v.title }, Object.keys(n || {}).forEach(function (e) { T[e] = n[e] }), g(""setEntity"", { page: T }), k(""$pageChange"", T, { buffered: 1 }), t && k(""$afterPageTransition"") } function A() { k(""$load""), k(""$ready""), k(""$afterload"") } function D() { k(""$ready""), k(""$beforeunload""), k(""$unload""), k(""$afterunload"") } function S() { E || (k(""$visible"", !1, { buffered: 1 }), E = !0) } function x() { E && (k(""$visible"", !0, { buffered: 1 }), E = !1) } function R(n, t) { return b(function () { var e = typeof t == i ? n + t() : n; k(e) }) } }); csa.plugin(function (c) { var e = ""Events"", n = ""UNKNOWN"", s = ""id"", a = ""all"", i = ""messageId"", o = ""timestamp"", u = ""producerId"", r = ""application"", f = ""obfuscatedMarketplaceId"", d = ""entities"", l = ""schemaId"", p = ""version"", v = ""attributes"", g = ""<ns>"", b = ""lob"", t = ""session"", h = c.config, m = (c.global.location || {}).host, I = h[e + "".Namespace""] || ""csa_other"", y = h.Application || ""Other"" + (m ? "":"" + m : """"), O = h[""Transport.AnonymizeRequests""] || !1, E = c(""Transport""), U = {}, A = function (e, t) { Object.keys(e).forEach(t) }; function N(n, i, o) { A(i, function (e) { var t = o === a || (o || {})[e]; e in n || (n[e] = { version: 1, id: i[e][s] || c.UUID() }), S(n[e], i[e], t) }) } function S(t, n, i) { A(n, function (e) { !function (e, t, n) { return ""string"" != typeof t && e !== p ? c.error(""Attribute is not of type string: "" + e) : !0 === n || 1 === n || (e === s || !!~(n || []).indexOf(e)) }(e, n[e], i) || (t[e] = n[e]) }) } function k(o, e, r) { A(e, function (e) { var t = o[e]; if (t[l]) { var n = {}, i = {}; n[s] = t[s], n[u] = t[u] || r[u], n[l] = t[l], n[p] = t[p]++, n[v] = i, w(n, r), S(i, t, 1), D(i), E(""log"", n) } }) } function w(e, t) { e[o] = function (e) { return ""number"" == typeof e && (e = new Date(e).toISOString()), e || c.time(""ISO"") }(e[o]), e[i] = e[i] || c.UUID(), e[r] = y, e[f] = h.ObfuscatedMarketplaceId || n, e[l] = e[l].replace(g, I), t && t[b] && (e[b] = t[b]) } function D(e) { delete e[p], delete e[l], delete e[u] } function T(o) { var r = {}; this.log = function (e, t) { var n = {}, i = (t || {}).ent; return e ? ""string"" != typeof e[l] ? c.error(""A valid schema id is required for the event"") : (w(e, o), N(n, U, i), N(n, r, i), N(n, e[d] || {}, i), A(n, function (e) { D(n[e]) }), e[u] = o[u], e[d] = n, t && t[b] && (e[b] = t[b]), void E(""log"", e, t)) : c.error(""The event cannot be undefined"") }, this.setEntity = function (e) { O && delete e[t], N(r, e, a), k(r, e, o) } } h[""KillSwitch."" + e] || c.register(e, { setEntity: function (e) { O && delete e[t], c.emit(""$entities.set"", e, { buffered: 1 }), N(U, e, a), k(U, e, { producerId: ""csa"", lob: h[b] || ""0"" }) }, removeEntity: function (e) { delete U[e] }, instance: function (e) { return new T(e) } }) }); csa.plugin(function (s) { var c, g = ""Transport"", l = ""post"", f = ""preflight"", r = ""csa.cajun."", i = ""store"", a = ""deleteStored"", u = ""sendBeacon"", t = ""__merge"", e = ""messageId"", n = "".FlushInterval"", o = 0, d = s.config[g + "".BufferSize""] || 2e3, h = s.config[g + "".RetryDelay""] || 1500, p = s.config[g + "".AnonymizeRequests""] || !1, v = {}, y = 0, m = [], E = s.global, R = E.document, b = s.timeout, k = E.Object.keys, w = s.config[g + n] || 5e3, I = w, O = s.config[g + n + "".BackoffFactor""] || 1, S = s.config[g + n + "".BackoffLimit""] || 3e4, B = 0; function T(n) { if (864e5 < s.time() - +new Date(n.timestamp)) return s.warn(""Event is too old: "" + n); y < d && (n[e] in v || (v[n[e]] = n, y++), ""function"" == typeof n[t] && n[t](v[n[e]]), !B && o && (B = b(q, function () { var n = I; return I = Math.min(n * O, S), n }()))) } function q() { m.forEach(function (e) { var o = []; k(v).forEach(function (n) { var t = v[n]; e.accepts(t) && o.push(t) }), o.length && (e.chunks ? e.chunks(o).forEach(function (n) { D(e, n) }) : D(e, o)) }), v = {}, B = 0 } function D(t, e) { function o() { s[a](r + n) } var n = s.UUID(); s[i](r + n, JSON.stringify(e)), [function (n, t, e) { var o = E.navigator || {}, r = E.cordova || {}; if (p) return 0; if (!o[u] || !n[l]) return 0; n[f] && r && ""ios"" === r.platformId && !c && ((new Image).src = n[f]().url, c = 1); var i = n[l](t); if (!i.type && o[u](i.url, i.body)) return e(), 1 }, function (n, t, e) { if (!n[l]) return 0; var o = n[l](t), r = o.url, i = o.body, c = o.type, f = new XMLHttpRequest, a = 0; function u(n, t, e) { f.open(""POST"", n), f.withCredentials = !p, e && f.setRequestHeader(""Content-Type"", e), f.send(t) } return f.onload = function () { f.status < 299 ? e() : s.config[g + "".XHRRetries""] && a < 3 && b(function () { u(r, i, c) }, ++a * h) }, u(r, i, c), 1 }].some(function (n) { try { return n(t, e, o) } catch (n) { } }) } k && (s.once(""$afterload"", function () { o = 1, function (e) { (s[i]() || []).forEach(function (n) { if (!n.indexOf(r)) try { var t = s[i](n); s[a](n), JSON.parse(t).forEach(e) } catch (n) { s.error(n) } }) }(T), s.on(R, ""visibilitychange"", q, !1), q() }), s.once(""$afterunload"", function () { o = 1, q() }), s.on(""$afterPageTransition"", function () { y = 0, I = w }), s.register(g, { log: T, register: function (n) { m.push(n) } })) }); csa.plugin(function (n) { var r = n.config[""Events.SushiEndpoint""]; n(""Transport"")(""register"", { accepts: function (n) { return n.schemaId }, post: function (n) { var t = n.map(function (n) { return { data: n } }); return { url: r, body: JSON.stringify({ events: t }) } }, preflight: function () { var n, t = /\/\/(.*?)\//.exec(r); return t && t[1] && (n = ""https://"" + t[1] + ""/ping""), { url: n } }, chunks: function (n) { for (var t = []; 500 < n.length;)t.push(n.splice(0, 500)); return t.push(n), t } }) }); csa.plugin(function (n) { var t, a, o, r, e = n.config, i = ""PageViews"", d = e[i + "".ImpressionMinimumTime""] || 1e3, s = ""hidden"", c = ""innerHeight"", l = ""innerWidth"", g = ""renderedTo"", f= g + ""Viewed"", m = g + ""Meaningful"", u = g + ""Impressed"", p = 1, h = 2, v = 3, w = 4, P = 5, y = ""loaded"", I = 7, b = 8, T = n.global, S = n.on, E = n(""Events"", { producerId: ""csa"", lob: e.lob || ""0"" }), K = T.document, V = {}, $ = {}, M = P, R = e[""KillSwitch."" + i], H = e[""KillSwitch.PageRender""], W = e[""KillSwitch.PageImpressed""]; function j(e) { if (!V[I]) { if (V[e] = n.time(), e !== v && e !== y || (t = t || V[e]), t && M === w) { if (a = a || V[e], !R) (i = {})[m] = t - o, i[f] = a - o, k(""PageView.5"", i); r = r || n.timeout(x, d) } var i; if (e !== P && e !== p && e !== h || (clearTimeout(r), r = 0), e !== p && e !== h || H || k(""PageRender.4"", { transitionType: e === p ? ""hard"" : ""soft"" }), e === I && !W) (i = {})[m] = t - o, i[f] = a - o, i[u] = V[e] - o, k(""PageImpressed.3"", i) } } function k(e, i) { $[e] || (i.schemaId = ""<ns>."" + e, E(""log"", i, { ent: ""all"" }), $[e] = 1) } function q() { 0 === T[c] && 0 === T[l] ? (M = b, n(""Events"")(""setEntity"", { page: { viewport: ""hidden-iframe"" } })) : M = K[s] ? P : w, j(M) } function x() { j(I), r = 0 } function z() { var e = o ? h : p; V = {}, $ = {}, a = t = 0, o = n.time(), j(e), q() } function A() { var e = K.readyState; ""interactive"" === e && j(v), ""complete"" === e && j(y) } K && void 0 !== K[s] ? (z(), S(K, ""visibilitychange"", q, !1), S(K, ""readystatechange"", A, !1), S(""$afterPageTransition"", z), S(""$timing:loaded"", A), n.once(""$load"", A)) : n.warn(""Page visibility not supported"") }); csa.plugin(function (c) { var s = c.config[""Interactions.ParentChainLength""] || 35, e = ""click"", r = ""touches"", f = ""timeStamp"", o = ""length"", u = ""pageX"", g = ""pageY"", p = ""pageXOffset"", h = ""pageYOffset"", m = 250, v = 5, d = 200, l = .5, t = { capture: !0, passive: !0 }, X = c.global, Y = c.emit, n = c.on, x = X.Math.abs, a = (X.document || {}).documentElement || {}, y = { x: 0, y: 0, t: 0, sX: 0, sY: 0 }, N = { x: 0, y: 0, t: 0, sX: 0, sY: 0 }; function b(t) { if (t.id) return ""//*[@id='"" + t.id + ""']""; var e = function (t) { var e, n = 1; for (e = t.previousSibling; e; e = e.previousSibling)e.nodeName === t.nodeName && (n += 1); return n }(t), n = t.nodeName; return 1 !== e && (n += ""["" + e + ""]""), t.parentNode && (n = b(t.parentNode) + ""/"" + n), n } function I(t, e, n) { var a = c(""Content"", { target: n }), i = { schemaId: ""<ns>.ContentInteraction.2"", interaction: t, interactionData: e, messageId: c.UUID() }; if (n) { var r = b(n); r && (i.attribution = r); var o = function (t) { for (var e = t, n = e.tagName, a = !1, i = t ? t.href : null, r = 0; r < s; r++) { if (!e || !e.parentElement) { a = !0; break } n = (e = e.parentElement).tagName + ""/"" + n, i = i || e.href } return a || (n = "".../"" + n), { pc: n, hr: i } }(n); o.pc && (i.interactionData.parentChain = o.pc), o.hr && (i.interactionData.href = o.hr) } a(""log"", i), Y(""$content.interaction"", { e: i, w: a }) } function i(t) { I(e, { interactionX: """" + t.pageX, interactionY: """" + t.pageY }, t.target) } function C(t) { if (t && t[r] && 1 === t[r][o]) { var e = t[r][0]; N = y = { e: t.target, x: e[u], y: e[g], t: t[f], sX: X[p], sY: X[h] } } } function D(t) { if (t && t[r] && 1 === t[r][o] && y && N) { var e = t[r][0], n = t[f], a = n - N.t, i = { e: t.target, x: e[u], y: e[g], t: n, sX: X[p], sY: X[h] }; N = i, d <= a && (y = i) } } function E(t) { if (t) { var e = x(y.x - N.x), n = x(y.y - N.y), a = x(y.sX - N.sX), i = x(y.sY - N.sY), r = t[f] - y.t; if (m < 1e3 * e / r && v < e || m < 1e3 * n / r && v < n) { var o = n < e; o && a && e * l <= a || !o && i && n * l <= i || I((o ? ""horizontal"" : ""vertical"") + ""-swipe"", { interactionX: """" + y.x, interactionY: """" + y.y, endX: """" + N.x, endY: """" + N.y }, y.e) } } } n(a, e, i, t), n(a, ""touchstart"", C, t), n(a, ""touchmove"", D, t), n(a, ""touchend"", E, t) }); csa.plugin(function (r) { var a, o, t, c, e, n = ""MutationObserver"", f = ""observe"", u = ""disconnect"", i = ""mutObs"", l = ""_csa_flt"", b = ""_csa_llt"", m = ""_csa_mr"", d = ""_csa_mi"", v = ""lastChild"", p = ""length"", _ = { childList: !0, subtree: !0 }, g = 10, h = 25, s = 1e3, y = 4, O = r.global, k = O.document, w = k.body || k.documentElement, I = Date.now, L = [], B = [], M = [], Y = 0, $ = 0, x = 0, A = 1, C = [], D = [], E = 0, F = r.blank, N = { buffered: 1 }, S = 0; function T(e) { r.global.ue_csa_ss_tag || r.emit(""$csmTag:"" + e, 0, N) } I && O[n] ? (T(i + ""Yes""), Y = 0, o = new O[n](j), (t = new O[n](V))[f](w, { attributes: !0, subtree: !0, attributeFilter: [""src""], attributeOldValue: !0 }), F = r.on(O, ""scroll"", q, { passive: !0 }), r.once(""$ready"", H), A && (G(), e = r.interval(z, s)), r.register(""SpeedIndexBuffers"", { getBuffers: function (e) { e && (H(), q(), e(Y, C, L, B, M), o && o[u](), t && t[u](), F()) }, registerListener: function (e) { a = e }, replayModuleIsLive: function () { r.timeout(H, 0) } })) : T(i + ""No""); function V(e) { L.push({ t: I(), m: e }) } function j(e) { B.push({ t: I(), m: e }), S || T(i + ""Active""), S = x = 1, a && a() } function q() { x && (M.push({ t: I(), y: $ }), $ = O.pageYOffset, x = 0) } function z() { var e = I(); (!c || s < e - c) && G() } function G() { for (var e = w, t = I(), n = [], u = [], i = 0, s = 0; e;)e[l] ? ++i : (e[l] = t, n.push(e), s = 1), u[p] < y && u.push(e), e[d] = E, e[b] = t, e = e[v]; s && (i < D[p] && function (e) { for (var t = e, n = D[p]; t < n; t++) { var u = D[t]; if (u) { if (u[m]) break; if (u[d] < E) { u[m] = 1, o[f](u, _); break } } } }(i), D = u, C.push({ t: t, m: n }), ++E, x = s, a && a()), A && r.timeout(G, s ? g : h), c = t } function H() { A && (A = 0, e && O.clearInterval(e), e = null, G(), o[f](w, _)) } });
        var ue_csa_ss_tag = false;
        csa.plugin(function (b) {
            var a = b.global, e = a.uet, f = a.uex, c = a.ue, d = a.Object, g = 0, h = { largestContentfulPaint: ""lcp"", speedIndex: ""si"", atfSpeedIndex: ""atfsi"", visuallyLoaded50: ""vl50"", visuallyLoaded90: ""vl90"", visuallyLoaded100: ""vl100"" }, l = ""perfNo perfYes browserQuiteFn browserQuiteUd browserQuiteLd browserQuiteMut mutObsNo mutObsYes mutObsActive startVL endVL"".split("" ""); b && e && f && d.keys && c && (b.once(""$ditched.beforemitigation"", function () { g = 1 }), d.keys(h).forEach(function (k) {
                b.on(""$timing:"" + k, function (b) {
                    var a = h[k];
                    if (c.isl || g) { var d = ""csa:"" + a; e(a, d, void 0, b); f(""at"", d) } else e(a, void 0, void 0, b)
                })
            }), a.ue_csa_ss_tag || l.forEach(function (a) { b.on(""$csmTag:"" + a, function () { c.tag && c.tag(a); (c.isl || g) && f(""at"", ""csa:"" + a) }, { buffered: 1 }) }))
        });
        window.rx = { 'rid': '90G9DFKSFRKCQZ4KHD88', 'sid': '356-1077062-4831846', 'c': { 'rxp': '/rd/uedata' } };
    </script>
    <script>window.ue && ue.count && ue.count('CSMLibrarySize', 16309)</script>
    <!-- sp:end-feature:csm:body-open -->
    <!-- sp:feature:nav-inline-js -->
    <!-- NAVYAAN JS -->

    <script
